obs_ball_round,obs_serve,obs_player,act_ball_type,act_landing_location_x,act_landing_location_y,act_player_defend_x,act_player_defend_y
41,False,A,切球,-61.25677192211151,241.29092407226562,28.044113099575043,-135.25777053833008
42,False,B,放小球,-28.044113099575043,135.25777053833008,-89.95531749725342,-329.4979553222656
43,False,A,放小球,89.95531749725342,329.4979553222656,-75.83302879333496,-185.4062614440918
44,False,B,切球,75.83302879333496,185.4062614440918,-146.72747254371643,-338.65478515625
45,False,A,推球,146.72747254371643,338.65478515625,-17.872001469135284,-82.66111373901367
46,False,B,切球,17.872001469135284,82.66111373901367,40.034568309783936,-128.5251235961914
47,False,A,放小球,-40.034568309783936,128.5251235961914,214.6899003982544,-253.57360076904297
48,False,B,推球,-214.6899003982544,253.57360076904297,78.026193857193,-153.2359848022461
49,False,A,擋小球,-78.026193857193,153.2359848022461,-110.80004334449768,-99.30436515808105
50,False,B,殺球,110.80004334449768,99.30436515808105,-53.18349528312683,-15.204198837280273
51,False,A,擋小球,53.18349528312683,15.204198837280273,-7.773217111825943,27.784168243408203
52,False,B,放小球,7.773217111825943,-27.784168243408203,-36.92378205060959,-132.9991798400879
53,False,A,放小球,36.92378205060959,132.9991798400879,39.28374803066254,-107.97011756896973
54,False,B,推球,-39.28374803066254,107.97011756896973,15.973567306995392,-154.26377868652344
55,False,A,推球,-15.973567306995392,154.26377868652344,0,-165
